-BEGIN HEADER-
Dataset: NASA_Bawean_Hourly.csv
Stacking Metrics: MAE=0.205 RMSE=0.26 MAPE=7.06% R2=0.985
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 1.86 m/s, termasuk kategori angin sepoi ringan (light breeze). Kecepatan tertinggi mencapai 7.43 m/s dan terendah 1.18 m/s, dengan standar deviasi 1.13 m/s. Angin cenderung paling kuat sekitar pukul 07:00 dan paling lemah sekitar pukul 06:00. Secara umum tren angin menurun menuju akhir periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 7.06% dan RMSE 0.26. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2014;2;8;18;6,35;6,419;6,329
2014;2;8;19;6,02;6,121;6,181
2014;2;8;20;5,66;5,719;5,718
2014;2;8;21;5,7;5,605;5,427
2014;2;8;22;6,41;6,134;5,471
2014;2;8;23;7,06;6,917;6,614
2014;2;9;0;7,21;7,319;7,443
2014;2;9;1;7,07;7,317;7,184
2014;2;9;2;6,9;6,97;6,534
2014;2;9;3;6,67;6,715;6,61
2014;2;9;4;6,45;6,514;6,337
2014;2;9;5;6,16;6,198;6,103
2014;2;9;6;5,72;5,843;5,935
2014;2;9;7;5,32;5,372;5,375
2014;2;9;8;5,21;5,174;4,91
2014;2;9;9;5,46;5,268;5,025
2014;2;9;10;5,76;5,679;5,396
2014;2;9;11;6,01;6,016;5,897
2014;2;9;12;6,21;6,261;6,015
2014;2;9;13;6,45;6,443;6,284
2014;2;9;14;6,68;6,653;6,423
2014;2;9;15;6,77;6,774;6,606
2014;2;9;16;6,83;6,831;6,57
2014;2;9;17;6,83;6,829;6,529
2014;2;9;18;6,77;6,785;6,674
2014;2;9;19;6,79;6,776;6,494
2014;2;9;20;6,57;6,635;6,61
2014;2;9;21;6,19;6,333;6,476
2014;2;9;22;6,22;6,131;5,801
2014;2;9;23;6,28;6,167;5,958
2014;2;10;0;5,97;6,149;6,422
2014;2;10;1;5,94;5,95;5,752
2014;2;10;2;6,01;5,908;5,345
2014;2;10;3;6,06;6,041;6,175
2014;2;10;4;6,17;6,145;5,732
2014;2;10;5;6,24;6,267;5,993
2014;2;10;6;6,25;6,253;6,106
2014;2;10;7;6,09;6,168;5,958
2014;2;10;8;5,79;5,895;5,85
2014;2;10;9;5,53;5,546;5,461
2014;2;10;10;5,57;5,427;5,21
2014;2;10;11;5,78;5,643;5,428
2014;2;10;12;5,96;5,948;5,847
2014;2;10;13;6,2;6,169;5,898
2014;2;10;14;6,42;6,361;6,107
2014;2;10;15;6,51;6,534;6,402
2014;2;10;16;6,6;6,608;6,442
2014;2;10;17;6,63;6,621;6,43
2014;2;10;18;6,47;6,557;6,643
2014;2;10;19;6,09;6,251;6,284
2014;2;10;20;5,77;5,846;5,81
2014;2;10;21;5,61;5,562;5,434
2014;2;10;22;5,32;5,383;5,484
2014;2;10;23;5,06;5,143;5,256
2014;2;11;0;5,1;4,999;4,675
2014;2;11;1;5,27;5,139;5,158
2014;2;11;2;5,22;5,26;5,174
2014;2;11;3;4,91;5,089;5,322
2014;2;11;4;4,91;4,868;4,562
2014;2;11;5;5,03;4,923;4,664
2014;2;11;6;5,0;5,044;5,143
2014;2;11;7;4,87;5,008;4,899
2014;2;11;8;4,81;4,878;4,566
2014;2;11;9;4,76;4,765;4,623
2014;2;11;10;4,76;4,734;4,615
2014;2;11;11;4,83;4,848;4,592
2014;2;11;12;4,99;4,992;4,782
2014;2;11;13;5,23;5,207;4,923
2014;2;11;14;5,53;5,499;5,207
2014;2;11;15;5,82;5,761;5,556
2014;2;11;16;5,97;5,998;5,853
2014;2;11;17;5,98;6,038;5,946
2014;2;11;18;5,91;5,975;5,767
2014;2;11;19;5,81;5,803;5,497
2014;2;11;20;5,5;5,577;5,392
2014;2;11;21;5,16;5,236;5,293
2014;2;11;22;5,04;5,019;4,722
2014;2;11;23;5,19;5,088;4,887
2014;2;12;0;5,41;5,293;5,199
2014;2;12;1;5,61;5,554;5,605
2014;2;12;2;5,73;5,73;5,421
2014;2;12;3;5,76;5,784;5,741
2014;2;12;4;5,61;5,66;5,526
2014;2;12;5;5,26;5,344;5,508
2014;2;12;6;4,54;4,709;4,957
2014;2;12;7;3,84;3,955;4,275
2014;2;12;8;3,44;3,461;3,265
2014;2;12;9;3,41;3,33;3,313
2014;2;12;10;3,78;3,597;3,439
2014;2;12;11;4,07;4,058;4,07
2014;2;12;12;4,25;4,335;4,461
2014;2;12;13;4,36;4,394;4,358
2014;2;12;14;4,4;4,439;4,456
2014;2;12;15;4,3;4,382;4,438
2014;2;12;16;4,2;4,234;4,308
2014;2;12;17;4,02;4,058;4,029
2014;2;12;18;3,75;3,841;4,047
2014;2;12;19;3,89;3,779;3,567
2014;2;12;20;4,16;4,065;3,776
2014;2;12;21;4,3;4,322;4,43
2014;2;12;22;4,55;4,533;4,317
2014;2;12;23;4,88;4,857;4,465
2014;2;13;0;4,85;4,971;4,966
2014;2;13;1;4,78;4,884;4,898
2014;2;13;2;4,81;4,759;4,212
2014;2;13;3;4,64;4,672;4,716
2014;2;13;4;4,49;4,5;4,407
2014;2;13;5;4,41;4,369;4,083
2014;2;13;6;4,18;4,212;4,239
2014;2;13;7;4,33;4,196;3,99
2014;2;13;8;4,74;4,553;4,002
2014;2;13;9;4,72;4,812;5,011
2014;2;13;10;4,5;4,644;4,772
2014;2;13;11;4,43;4,406;4,127
2014;2;13;12;4,61;4,482;4,239
2014;2;13;13;4,75;4,668;4,652
2014;2;13;14;4,79;4,811;4,808
2014;2;13;15;4,75;4,798;4,736
2014;2;13;16;4,79;4,745;4,631
2014;2;13;17;4,59;4,67;4,707
2014;2;13;18;4,07;4,249;4,606
2014;2;13;19;3,77;3,798;3,746
2014;2;13;20;3,93;3,779;3,418
2014;2;13;21;4,25;4,14;3,982
2014;2;13;22;4,38;4,459;4,474
2014;2;13;23;4,28;4,431;4,441
2014;2;14;0;4,19;4,213;4,123
2014;2;14;1;4,25;4,221;4,08
2014;2;14;2;4,27;4,284;3,954
2014;2;14;3;4,3;4,297;4,284
2014;2;14;4;4,49;4,43;4,013
2014;2;14;5;4,68;4,645;4,362
2014;2;14;6;4,85;4,83;4,631
2014;2;14;7;5,02;4,985;4,604
2014;2;14;8;5,14;5,12;4,619
2014;2;14;9;5,12;5,172;4,571
2014;2;14;10;5,11;5,106;4,982
2014;2;14;11;5,06;5,042;4,681
2014;2;14;12;4,86;4,92;5,135
2014;2;14;13;4,26;4,404;4,684
2014;2;14;14;3,52;3,667;4,135
2014;2;14;15;3,11;3,103;3,06
2014;2;14;16;2,84;2,787;2,927
2014;2;14;17;2,52;2,544;2,83
2014;2;14;18;2,36;2,313;2,51
2014;2;14;19;2,28;2,257;2,215
2014;2;14;20;2,27;2,245;2,429
2014;2;14;21;2,37;2,345;2,292
2014;2;14;22;2,7;2,636;2,528
2014;2;14;23;3,12;3,051;2,896
2014;2;15;0;3,62;3,517;3,523
2014;2;15;1;4,1;4,0;4,022
2014;2;15;2;4,57;4,491;4,336
2014;2;15;3;4,94;4,907;4,737
2014;2;15;4;5,08;5,139;5,055
2014;2;15;5;5,03;5,127;5,096
2014;2;15;6;4,96;5,01;4,875
2014;2;15;7;4,97;4,91;4,779
2014;2;15;8;5,2;5,105;4,795
2014;2;15;9;5,71;5,576;5,124
2014;2;15;10;6,34;6,153;5,529
2014;2;15;11;6,92;6,819;6,247
2014;2;15;12;7,41;7,269;6,798
2014;2;15;13;7,86;7,77;7,223
2014;2;15;14;8,14;8,105;7,554
2014;2;15;15;7,99;8,053;7,781
2014;2;15;16;7,78;7,883;7,577
2014;2;15;17;7,57;7,497;7,077
2014;2;15;18;7,49;7,375;7,226
2014;2;15;19;7,43;7,363;7,042
2014;2;15;20;7,35;7,337;7,219
2014;2;15;21;7,29;7,221;7,031
2014;2;15;22;7,22;7,129;6,995
2014;2;15;23;7,11;7,096;6,977
2014;2;16;0;6,98;7,017;6,818
2014;2;16;1;6,83;6,851;6,834
2014;2;16;2;6,67;6,651;6,481
2014;2;16;3;6,36;6,443;6,625
2014;2;16;4;5,93;6,064;6,079
2014;2;16;5;5,55;5,606;5,658
2014;2;16;6;5,3;5,327;5,222
2014;2;16;7;4,97;5,07;5,091
2014;2;16;8;4,46;4,637;4,759
2014;2;16;9;3,98;4,056;4,195
2014;2;16;10;3,78;3,726;3,67
2014;2;16;11;3,76;3,697;3,707
2014;2;16;12;3,77;3,787;3,861
2014;2;16;13;3,73;3,781;3,861
2014;2;16;14;3,75;3,782;3,782
2014;2;16;15;3,73;3,789;3,759
2014;2;16;16;3,57;3,665;3,805
2014;2;16;17;3,32;3,425;3,546
2014;2;16;18;3,19;3,21;3,197
2014;2;16;19;3,4;3,293;3,14
2014;2;16;20;3,84;3,737;3,495
2014;2;16;21;4,06;4,106;4,161
2014;2;16;22;4,16;4,288;4,318
2014;2;16;23;4,45;4,401;4,095
2014;2;17;0;4,9;4,808;4,398
2014;2;17;1;5,26;5,219;4,993
2014;2;17;2;5,6;5,539;5,355
2014;2;17;3;5,99;5,909;5,343
2014;2;17;4;6,17;6,149;5,918
2014;2;17;5;5,92;6,074;5,996
2014;2;17;6;5,39;5,574;5,609
2014;2;17;7;4,63;4,799;4,751
2014;2;17;8;3,57;3,797;4,149
2014;2;17;9;2,76;2,895;2,972
2014;2;17;10;3,04;2,755;2,18
2014;2;17;11;3,34;3,215;2,993
2014;2;17;12;3,47;3,512;3,841
2014;2;17;13;3,6;3,654;3,299
2014;2;17;14;3,59;3,683;3,458
2014;2;17;15;3,44;3,524;3,422
2014;2;17;16;3,14;3,22;3,242
2014;2;17;17;2,86;2,9;3,0
2014;2;17;18;2,71;2,708;2,822
2014;2;17;19;2,75;2,67;2,732
2014;2;17;20;2,93;2,881;3,046
2014;2;17;21;3,18;3,157;3,292
2014;2;17;22;3,62;3,497;3,591
2014;2;17;23;4,15;4,061;3,91
2014;2;18;0;4,53;4,484;4,617
2014;2;18;1;4,81;4,794;4,866
2014;2;18;2;5,1;5,069;4,676
2014;2;18;3;5,29;5,264;5,078
2014;2;18;4;5,26;5,313;5,104
2014;2;18;5;5,18;5,191;5,059
2014;2;18;6;5,05;5,075;4,827
2014;2;18;7;5,16;5,077;4,886
2014;2;18;8;5,21;5,157;4,857
2014;2;18;9;5,06;5,169;5,406
2014;2;18;10;5,02;4,99;4,861
2014;2;18;11;5,3;5,068;4,843
2014;2;18;12;5,69;5,504;5,324
2014;2;18;13;5,95;5,901;5,887
2014;2;18;14;6,02;6,065;5,989
2014;2;18;15;5,92;5,991;5,969
2014;2;18;16;5,66;5,739;5,677
2014;2;18;17;5,25;5,33;5,381
2014;2;18;18;4,76;4,855;4,874
2014;2;18;19;4,26;4,341;4,45
2014;2;18;20;3,91;3,953;3,986
2014;2;18;21;3,74;3,733;3,736
2014;2;18;22;3,91;3,79;3,658
2014;2;18;23;4,17;4,133;3,916
2014;2;19;0;4,53;4,458;4,304
2014;2;19;1;4,97;4,898;4,602
2014;2;19;2;5,55;5,436;4,822
2014;2;19;3;6,22;6,078;5,506
2014;2;19;4;6,71;6,597;5,973
2014;2;19;5;7,09;7,031;6,822
2014;2;19;6;7,32;7,272;6,832
2014;2;19;7;7,28;7,35;7,067
2014;2;19;8;7,27;7,249;6,955
2014;2;19;9;7,54;7,351;6,869
2014;2;19;10;7,79;7,65;7,403
2014;2;19;11;7,76;7,817;7,764
2014;2;19;12;7,58;7,673;7,347
2014;2;19;13;7,54;7,532;7,243
2014;2;19;14;7,44;7,417;7,266
2014;2;19;15;7,09;7,166;7,402
2014;2;19;16;6,45;6,581;6,875
2014;2;19;17;5,63;5,772;6,126
2014;2;19;18;4,62;4,763;5,128
2014;2;19;19;3,69;3,788;4,049
2014;2;19;20;3,13;3,165;3,011
2014;2;19;21;2,74;2,765;2,828
2014;2;19;22;2,43;2,495;2,616
2014;2;19;23;2,47;2,437;2,377
2014;2;20;0;2,8;2,701;2,498
2014;2;20;1;3,14;3,091;3,216
2014;2;20;2;3,48;3,464;3,316
2014;2;20;3;3,84;3,794;3,714
2014;2;20;4;4,21;4,153;3,947
2014;2;20;5;4,52;4,508;4,353
2014;2;20;6;4,64;4,688;4,581
2014;2;20;7;4,66;4,763;4,631
2014;2;20;8;4,62;4,709;4,485
2014;2;20;9;4,58;4,612;4,551
2014;2;20;10;4,27;4,382;4,418
2014;2;20;11;3,81;3,936;4,201
2014;2;20;12;3,34;3,432;3,442
2014;2;20;13;2,87;2,936;3,13
2014;2;20;14;2,43;2,48;2,589
2014;2;20;15;2,13;2,144;2,211
2014;2;20;16;2,2;2,095;1,902
2014;2;20;17;2,42;2,332;2,136
2014;2;20;18;2,7;2,701;2,597
2014;2;20;19;3,1;3,012;2,858
2014;2;20;20;3,3;3,303;3,219
2014;2;20;21;3,46;3,519;3,549
2014;2;20;22;3,7;3,671;3,397
2014;2;20;23;4,06;3,997;3,853
2014;2;21;0;4,49;4,424;4,278
2014;2;21;1;4,9;4,823;4,831
2014;2;21;2;5,12;5,138;4,958
2014;2;21;3;5,18;5,248;5,306
2014;2;21;4;5,18;5,25;5,047
2014;2;21;5;5,17;5,156;5,075
2014;2;21;6;5,11;5,116;5,018
2014;2;21;7;4,97;5,035;4,975
2014;2;21;8;4,8;4,877;4,704
2014;2;21;9;4,74;4,747;4,567
2014;2;21;10;4,89;4,789;4,472
2014;2;21;11;5,18;5,105;4,733
2014;2;21;12;5,38;5,363;5,096
2014;2;21;13;5,39;5,426;5,216
2014;2;21;14;5,35;5,413;5,129
2014;2;21;15;5,3;5,295;5,018
2014;2;21;16;5,4;5,308;5,138
2014;2;21;17;5,53;5,446;5,271
2014;2;21;18;5,63;5,618;5,596
2014;2;21;19;5,66;5,658;5,554
2014;2;21;20;5,67;5,687;5,662
2014;2;21;21;5,67;5,684;5,621
2014;2;21;22;5,62;5,645;5,678
2014;2;21;23;5,57;5,614;5,588
2014;2;22;0;5,5;5,492;5,391
2014;2;22;1;5,43;5,409;5,474
2014;2;22;2;5,57;5,443;4,948
2014;2;22;3;5,82;5,713;5,405
2014;2;22;4;6,26;6,115;5,598
2014;2;22;5;6,79;6,599;6,052
2014;2;22;6;7,09;7,029;6,782
2014;2;22;7;6,88;7,052;6,889
2014;2;22;8;6,48;6,627;6,51
2014;2;22;9;6,19;6,198;5,858
2014;2;22;10;6,01;5,926;5,794
2014;2;22;11;6,03;5,882;5,814
2014;2;22;12;6,06;5,959;5,807
2014;2;22;13;6,06;6,031;6,042
2014;2;22;14;6,01;6,025;5,745
2014;2;22;15;5,95;5,958;5,822
2014;2;22;16;6,0;5,956;5,69
2014;2;22;17;6,05;6,009;5,809
2014;2;22;18;5,9;5,954;5,898
2014;2;22;19;5,78;5,834;5,631
2014;2;22;20;5,9;5,818;5,355
2014;2;22;21;6,21;6,089;5,764
2014;2;22;22;6,46;6,425;6,16
2014;2;22;23;6,48;6,568;6,56
2014;2;23;0;6,28;6,434;6,359
2014;2;23;1;6,0;6,101;6,176
2014;2;23;2;5,61;5,685;5,571
2014;2;23;3;5,21;5,245;5,405
2014;2;23;4;4,97;4,929;4,817
2014;2;23;5;4,73;4,744;4,794
2014;2;23;6;4,56;4,55;4,691
2014;2;23;7;4,43;4,451;4,374
2014;2;23;8;4,12;4,246;4,451
2014;2;23;9;4,11;4,136;4,131
2014;2;23;10;5,23;4,856;4,079
2014;2;23;11;7,56;7,434;5,505
2014;2;23;12;9,32;9,135;8,525
2014;2;23;13;9,84;9,902;10,127
2014;2;23;14;9,47;9,854;9,544
2014;2;23;15;8,84;9,067;8,701
2014;2;23;16;8,14;8,406;8,323
2014;2;23;17;7,41;7,608;7,55
2014;2;23;18;6,77;6,81;6,921
2014;2;23;19;6,21;6,233;6,228
2014;2;23;20;5,8;5,82;5,773
2014;2;23;21;5,65;5,574;5,376
2014;2;23;22;5,67;5,59;5,386
2014;2;23;23;5,71;5,688;5,615
2014;2;24;0;5,63;5,711;5,548
2014;2;24;1;5,42;5,502;5,576
2014;2;24;2;5,18;5,24;5,049
2014;2;24;3;4,99;4,946;4,988
2014;2;24;4;4,93;4,864;4,733
2014;2;24;5;4,95;4,866;4,805
2014;2;24;6;4,95;4,962;4,897
2014;2;24;7;5,02;5,02;4,826
2014;2;24;8;5,2;5,18;4,837
2014;2;24;9;5,52;5,432;5,205
2014;2;24;10;5,76;5,734;5,481
2014;2;24;11;5,93;5,973;5,874
2014;2;24;12;6,03;6,098;5,791
2014;2;24;13;6,05;6,09;5,912
2014;2;24;14;6,07;6,078;5,845
2014;2;24;15;6,07;6,077;5,854
2014;2;24;16;6,04;6,023;5,901
2014;2;24;17;6,02;6,023;5,828
2014;2;24;18;5,98;5,956;5,889
2014;2;24;19;5,85;5,906;5,819
2014;2;24;20;5,66;5,713;5,666
2014;2;24;21;5,56;5,568;5,419
2014;2;24;22;5,54;5,494;5,341
2014;2;24;23;5,53;5,5;5,395
2014;2;25;0;5,44;5,44;5,326
2014;2;25;1;5,3;5,355;5,331
2014;2;25;2;5,13;5,134;4,925
2014;2;25;3;4,9;4,929;4,949
2014;2;25;4;4,68;4,687;4,64
2014;2;25;5;4,46;4,501;4,425
2014;2;25;6;4,15;4,189;4,293
2014;2;25;7;3,75;3,82;3,959
2014;2;25;8;3,44;3,457;3,493
2014;2;25;9;3,37;3,276;3,255
2014;2;25;10;3,5;3,414;3,322
2014;2;25;11;3,78;3,699;3,642
2014;2;25;12;4,05;4,054;3,955
2014;2;25;13;4,28;4,324;4,269
2014;2;25;14;4,49;4,475;4,33
2014;2;25;15;4,68;4,697;4,551
2014;2;25;16;4,83;4,856;4,678
2014;2;25;17;4,95;4,966;4,802
2014;2;25;18;5,08;5,058;4,872
2014;2;25;19;5,29;5,255;5,016
2014;2;25;20;5,6;5,521;5,182
2014;2;25;21;5,89;5,848;5,582
2014;2;25;22;5,85;5,954;5,804
2014;2;25;23;5,47;5,649;5,729
2014;2;26;0;5,01;5,141;5,017
2014;2;26;1;4,63;4,664;4,701
2014;2;26;2;4,26;4,269;4,146
2014;2;26;3;3,6;3,72;4,131
2014;2;26;4;3,07;3,148;3,269
2014;2;26;5;2,76;2,73;2,645
2014;2;26;6;2,48;2,497;2,592
2014;2;26;7;2,3;2,316;2,372
2014;2;26;8;2,34;2,29;2,106
2014;2;26;9;2,64;2,511;2,417
2014;2;26;10;2,98;2,932;2,802
2014;2;26;11;3,24;3,251;3,329
2014;2;26;12;3,41;3,443;3,463
2014;2;26;13;3,57;3,609;3,531
2014;2;26;14;3,68;3,74;3,654
2014;2;26;15;3,75;3,771;3,774
2014;2;26;16;3,73;3,77;3,732
2014;2;26;17;3,69;3,704;3,724
2014;2;26;18;3,65;3,64;3,573
2014;2;26;19;3,6;3,644;3,654
2014;2;26;20;3,49;3,513;3,484
2014;2;26;21;3,26;3,342;3,451
2014;2;26;22;2,99;3,027;3,081
2014;2;26;23;2,85;2,845;2,814
2014;2;27;0;3,07;2,909;2,716
2014;2;27;1;3,57;3,385;3,193
2014;2;27;2;3,82;3,824;3,596
2014;2;27;3;3,65;3,863;4,117
2014;2;27;4;3,19;3,37;3,375
2014;2;27;5;2,78;2,833;2,811
2014;2;27;6;2,66;2,582;2,381
2014;2;27;7;2,86;2,679;2,505
2014;2;27;8;3,26;3,12;2,843
2014;2;27;9;3,59;3,531;3,516
2014;2;27;10;3,71;3,711;3,698
2014;2;27;11;3,65;3,733;3,763
2014;2;27;12;3,37;3,449;3,485
2014;2;27;13;3,08;3,088;3,237
2014;2;27;14;2,98;2,909;2,801
2014;2;27;15;3,03;2,953;2,894
2014;2;27;16;3,1;3,058;3,038
2014;2;27;17;3,08;3,115;3,117
2014;2;27;18;3,13;3,112;3,059
2014;2;27;19;3,24;3,231;3,006
2014;2;27;20;3,38;3,374;3,243
2014;2;27;21;3,58;3,551;3,362
2014;2;27;22;3,91;3,848;3,55
2014;2;27;23;4,26;4,209;4,024
2014;2;28;0;4,46;4,508;4,393
2014;2;28;1;4,41;4,501;4,648
2014;2;28;2;4,3;4,303;4,231
2014;2;28;3;4,29;4,227;4,235
2014;2;28;4;4,17;4,16;4,146
2014;2;28;5;3,83;3,885;4,199
2014;2;28;6;3,61;3,583;3,6
2014;2;28;7;3,65;3,478;3,351
2014;2;28;8;3,65;3,558;3,559
2014;2;28;9;3,59;3,602;3,717
2014;2;28;10;3,68;3,602;3,383
2014;2;28;11;3,9;3,82;3,653
2014;2;28;12;4,19;4,156;3,928
2014;2;28;13;4,57;4,517;4,225
2014;2;28;14;4,85;4,843;4,595
2014;2;28;15;4,96;5,005;4,914
2014;2;28;16;4,92;4,995;4,792
2014;2;28;17;4,74;4,814;4,732
2014;2;28;18;4,49;4,546;4,477
2014;2;28;19;4,26;4,268;4,238
2014;2;28;20;4,08;4,091;3,985
2014;2;28;21;4,03;3,975;3,958
2014;2;28;22;4,17;4,089;3,935
2014;2;28;23;4,47;4,382;4,272
2014;3;1;0;4,78;4,742;4,708
2014;3;1;1;5,0;4,992;4,944
2014;3;1;2;5,11;5,159;5,162
2014;3;1;3;5,01;5,122;4,927
2014;3;1;4;4,63;4,784;4,899
2014;3;1;5;3,96;4,115;4,213
2014;3;1;6;3,27;3,369;3,562
2014;3;1;7;2,87;2,847;2,728
2014;3;1;8;2,8;2,715;2,562
2014;3;1;9;3,04;2,935;2,75
2014;3;1;10;3,31;3,306;3,143
2014;3;1;11;3,56;3,551;3,59
2014;3;1;12;3,81;3,819;3,641
2014;3;1;13;4,11;4,108;3,962
2014;3;1;14;4,43;4,384;4,2
2014;3;1;15;4,58;4,613;4,626
2014;3;1;16;4,5;4,615;4,696
2014;3;1;17;4,32;4,36;4,446
2014;3;1;18;4,09;4,127;4,154
2014;3;1;19;3,95;3,91;3,982
2014;3;1;20;3,83;3,816;3,773
2014;3;1;21;3,71;3,759;3,836
2014;3;1;22;3,8;3,74;3,596
2014;3;1;23;4,13;4,017;3,793
2014;3;2;0;4,52;4,431;4,237
2014;3;2;1;4,73;4,74;4,811
2014;3;2;2;4,81;4,884;4,643
2014;3;2;3;4,77;4,838;4,749
2014;3;2;4;4,52;4,583;4,557
2014;3;2;5;4,08;4,191;4,348
2014;3;2;6;3,59;3,699;3,725
2014;3;2;7;3,18;3,236;3,275
2014;3;2;8;2,86;2,822;2,879
2014;3;2;9;2,73;2,646;2,744
2014;3;2;10;2,77;2,678;2,581
2014;3;2;11;2,9;2,836;2,841
2014;3;2;12;2,97;2,976;2,982
2014;3;2;13;3,03;3,049;3,068
2014;3;2;14;3,11;3,104;2,958
2014;3;2;15;3,07;3,13;3,116
2014;3;2;16;2,97;3,059;3,085
2014;3;2;17;2,94;2,948;2,831
2014;3;2;18;2,96;2,98;2,864
2014;3;2;19;2,94;2,953;3,0
2014;3;2;20;2,99;3,018;2,95
2014;3;2;21;3,17;3,136;2,961
2014;3;2;22;3,53;3,469;3,265
2014;3;2;23;4,03;3,911;3,763
2014;3;3;0;4,25;4,28;4,229
2014;3;3;1;4,24;4,325;4,609
2014;3;3;2;4,29;4,236;3,938
2014;3;3;3;4,49;4,38;4,194
2014;3;3;4;4,96;4,806;4,346
2014;3;3;5;5,42;5,262;5,024
2014;3;3;6;5,41;5,487;5,52
2014;3;3;7;4,83;5,118;5,421
2014;3;3;8;3,86;4,031;4,311
2014;3;3;9;3,0;3,152;3,294
2014;3;3;10;2,8;2,619;2,369
2014;3;3;11;2,96;2,754;2,579
2014;3;3;12;2,88;2,935;3,178
2014;3;3;13;2,82;2,878;3,021
2014;3;3;14;2,89;2,843;2,601
2014;3;3;15;3,01;3,019;2,946
2014;3;3;16;2,98;3,067;3,072
2014;3;3;17;2,86;2,907;3,038
2014;3;3;18;2,78;2,783;2,752
2014;3;3;19;2,79;2,825;2,729
2014;3;3;20;2,79;2,829;2,784
2014;3;3;21;2,87;2,921;2,83
2014;3;3;22;3,11;3,074;2,873
2014;3;3;23;3,56;3,442;3,208
2014;3;4;0;3,6;3,691;3,713
2014;3;4;1;3,19;3,428;3,881
2014;3;4;2;2,88;2,895;2,799
2014;3;4;3;2,68;2,661;2,562
2014;3;4;4;2,43;2,443;2,57
2014;3;4;5;2,16;2,192;2,323
2014;3;4;6;2,0;1,979;1,944
2014;3;4;7;1,99;1,951;1,864
2014;3;4;8;2,09;2,034;1,834
2014;3;4;9;2,18;2,232;2,159
2014;3;4;10;2,25;2,272;2,17
2014;3;4;11;2,43;2,391;2,279
2014;3;4;12;2,71;2,706;2,406
2014;3;4;13;2,92;2,932;2,832
2014;3;4;14;3,05;3,045;3,064
2014;3;4;15;3,15;3,151;3,061
2014;3;4;16;3,08;3,142;3,169
2014;3;4;17;2,79;2,869;3,106
2014;3;4;18;2,44;2,508;2,683
2014;3;4;19;2,13;2,155;2,205
2014;3;4;20;1,93;1,917;1,949
2014;3;4;21;1,85;1,858;1,776
2014;3;4;22;1,95;1,915;1,782
2014;3;4;23;2,16;2,135;1,946
2014;3;5;0;2,54;2,456;2,265
2014;3;5;1;2,95;2,858;2,704
2014;3;5;2;3,2;3,224;2,972
2014;3;5;3;3,48;3,436;3,325
2014;3;5;4;3,73;3,705;3,388
2014;3;5;5;3,88;3,856;3,805
2014;3;5;6;3,82;3,886;3,872
2014;3;5;7;3,66;3,695;3,81
2014;3;5;8;3,51;3,474;3,431
2014;3;5;9;3,52;3,448;3,439
2014;3;5;10;3,84;3,708;3,396
2014;3;5;11;4,38;4,21;3,932
2014;3;5;12;4,81;4,724;4,574
2014;3;5;13;5,05;5,043;5,077
2014;3;5;14;5,2;5,213;4,987
2014;3;5;15;5,35;5,349;5,12
2014;3;5;16;5,34;5,389;5,248
2014;3;5;17;5,14;5,221;5,269
2014;3;5;18;4,9;4,902;4,901
2014;3;5;19;4,78;4,777;4,634
2014;3;5;20;4,71;4,675;4,604
2014;3;5;21;4,69;4,64;4,689
2014;3;5;22;4,66;4,679;4,573
2014;3;5;23;4,67;4,681;4,629
2014;3;6;0;4,62;4,628;4,524
2014;3;6;1;4,54;4,564;4,709
2014;3;6;2;4,44;4,485;4,203
2014;3;6;3;4,41;4,406;4,426
2014;3;6;4;4,53;4,459;4,181
2014;3;6;5;4,65;4,625;4,581
2014;3;6;6;4,66;4,674;4,703
2014;3;6;7;4,47;4,529;4,708
2014;3;6;8;4,05;4,193;4,306
2014;3;6;9;3,6;3,695;3,884
2014;3;6;10;3,29;3,35;3,222
2014;3;6;11;3,16;3,147;3,131
2014;3;6;12;3,1;3,057;3,041
2014;3;6;13;2,94;2,965;3,118
2014;3;6;14;2,67;2,767;2,881
2014;3;6;15;2,33;2,413;2,533
2014;3;6;16;2,05;2,076;2,142
2014;3;6;17;1,87;1,866;1,893
2014;3;6;18;1,97;1,831;1,839
2014;3;6;19;2,23;2,132;2,007
2014;3;6;20;2,48;2,488;2,461
2014;3;6;21;2,68;2,74;2,66
2014;3;6;22;2,76;2,883;2,792
2014;3;6;23;2,78;2,856;2,857
2014;3;7;0;2,8;2,805;2,765
2014;3;7;1;2,9;2,933;2,923
2014;3;7;2;2,86;2,956;2,705
2014;3;7;3;2,66;2,739;2,978
2014;3;7;4;2,61;2,586;2,434
2014;3;7;5;2,81;2,678;2,42
2014;3;7;6;3,07;2,995;2,81
2014;3;7;7;3,3;3,278;3,194
2014;3;7;8;3,31;3,401;3,309
2014;3;7;9;3,14;3,231;3,361
2014;3;7;10;2,89;2,936;2,951
2014;3;7;11;2,72;2,69;2,693
2014;3;7;12;2,75;2,714;2,562
2014;3;7;13;2,84;2,813;2,673
2014;3;7;14;3,02;2,994;2,942
2014;3;7;15;3,31;3,253;3,039
2014;3;7;16;3,5;3,486;3,431
