-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: RH2M
Forecast Summary:
Prediksi kelembaban udara untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 84.72 %, termasuk kategori lembab. Nilai tertinggi mencapai 85.69 % dan terendah 82.78 %, dengan standar deviasi 0.72 %. Nilai cenderung paling tinggi sekitar pukul 02:00 dan paling rendah sekitar pukul 14:00. Secara umum tren kelembaban udara meningkat menuju akhir periode. 

Model terbaik adalah XGB dengan MAPE 0.33% dan RMSE 0.363. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;RH2M;GBR;XGB;KNN;LSTM;BiLSTM
2013;1;19;21;87,0;66,034;67,214;64,534;58,632;34,408
2013;1;19;22;86,88;66,034;67,204;64,534;58,587;33,896
2013;1;19;23;86,81;66,034;67,436;64,534;58,534;33,154
2013;1;20;0;86,69;65,516;67,268;64,034;58,487;32,293
2013;1;20;1;86,5;65,516;67,256;64,034;58,667;32,368
2013;1;20;2;86,31;65,516;67,006;64,034;58,854;32,627
2013;1;20;3;86,0;65,496;66,978;64,034;59,009;32,865
2013;1;20;4;85,94;65,494;66,923;64,034;59,111;33,087
2013;1;20;5;85,88;65,494;66,883;65,186;59,156;33,313
2013;1;20;6;85,69;65,454;66,857;65,186;59,144;33,525
2013;1;20;7;85,06;65,232;66,569;65,186;59,08;33,706
2013;1;20;8;84,44;65,214;66,243;65,186;58,967;33,811
2013;1;20;9;83,75;65,258;66,708;65,186;58,825;33,893
2013;1;20;10;83,31;65,258;66,708;64,534;58,68;33,979
2013;1;20;11;83,12;65,258;66,737;64,534;58,553;34,076
2013;1;20;12;82,88;65,258;66,736;64,534;58,458;34,189
2013;1;20;13;82,56;65,227;66,713;64,534;58,398;34,349
2013;1;20;14;82,56;65,305;66,82;64,534;58,378;34,557
2013;1;20;15;83,06;65,628;67,099;64,534;58,394;34,779
2013;1;20;16;84,0;66,039;67,483;64,534;58,438;34,973
2013;1;20;17;85,62;66,559;68,209;64,534;58,492;35,111
2013;1;20;18;87,31;66,559;68,22;64,534;58,539;35,145
2013;1;20;19;88,0;66,198;67,33;64,534;58,571;35,047
2013;1;20;20;88,44;66,034;67,283;64,534;58,58;34,838
2013;1;20;21;88,44;66,034;67,199;64,534;58,575;34,511
2013;1;20;22;88,44;66,034;67,189;64,534;58,561;34,027
2013;1;20;23;88,56;66,034;67,378;64,534;58,545;33,331
2013;1;21;0;88,44;65,516;67,218;64,034;58,538;32,56
2013;1;21;1;88,38;65,516;67,178;65,186;58,751;32,568
2013;1;21;2;88,31;65,516;66,953;65,186;58,967;32,772
2013;1;21;3;88,44;65,496;66,962;65,186;59,149;32,987
2013;1;21;4;88,62;65,494;66,876;65,186;59,284;33,204
2013;1;21;5;88,81;65,494;66,825;65,186;59,363;33,416
2013;1;21;6;88,44;65,454;66,788;65,186;59,384;33,688
2013;1;21;7;87,5;65,214;66,291;65,186;59,345;34,01
2013;1;21;8;87,06;65,2;66,094;65,186;59,248;34,272
2013;1;21;9;86,62;65,226;66,228;65,186;59,107;34,412
2013;1;21;10;85,94;65,226;66,271;65,186;58,946;34,481
2013;1;21;11;85,12;65,24;66,499;65,186;58,788;34,545
2013;1;21;12;84,56;65,258;66,67;65,186;58,652;34,609
2013;1;21;13;84,0;65,227;66,719;64,534;58,55;34,689
2013;1;21;14;83,88;65,305;66,877;64,534;58,488;34,817
2013;1;21;15;84,25;65,628;67,235;64,534;58,466;34,99
2013;1;21;16;84,94;66,039;67,533;64,534;58,474;35,19
2013;1;21;17;86,19;66,559;68,223;64,534;58,498;35,381
2013;1;21;18;86,94;66,559;68,22;64,534;58,529;35,5
2013;1;21;19;87,06;66,198;67,33;64,534;58,557;35,494
2013;1;21;20;87,31;66,034;67,094;64,534;58,577;35,345
2013;1;21;21;87,5;66,034;67,387;64,534;58,59;35,024
2013;1;21;22;87,94;66,034;67,378;64,534;58,606;34,508
2013;1;21;23;88,56;66,034;67,378;64,534;58,627;33,778
2013;1;22;0;89,06;65,516;67,218;65,186;58,665;32,998
2013;1;22;1;89,44;65,516;67,206;65,186;58,917;33,031
2013;1;22;2;89,5;65,516;66,98;65,186;59,159;33,276
2013;1;22;3;89,62;65,496;66,952;65,186;59,353;33,546
2013;1;22;4;89,88;65,494;66,839;65,186;59,488;33,793
2013;1;22;5;90,0;65,494;66,726;65,186;59,556;34,018
2013;1;22;6;89,81;65,454;66,727;65,186;59,563;34,215
2013;1;22;7;88,94;65,2;66,113;65,186;59,515;34,381
2013;1;22;8;88,38;65,2;66,144;65,186;59,416;34,493
2013;1;22;9;87,81;65,226;66,242;65,186;59,283;34,57
2013;1;22;10;87,56;65,226;66,308;65,186;59,137;34,634
2013;1;22;11;87,38;65,258;66,67;65,186;58,999;34,719
2013;1;22;12;87,12;65,258;66,736;65,186;58,889;34,828
2013;1;22;13;86,94;65,227;66,757;65,221;58,819;34,942
2013;1;22;14;86,88;65,305;66,909;64,534;58,79;35,065
2013;1;22;15;87,12;65,628;67,278;64,534;58,801;35,193
2013;1;22;16;87,5;66,039;67,759;64,534;58,836;35,301
2013;1;22;17;88,25;66,559;68,509;64,534;58,88;35,376
2013;1;22;18;88,44;66,559;68,43;64,811;58,921;35,362
2013;1;22;19;87,81;66,198;67,285;64,811;58,95;35,241
2013;1;22;20;86,94;66,02;67,192;64,811;58,963;34,997
2013;1;22;21;86,31;66,02;67,225;64,811;58,961;34,63
2013;1;22;22;86,12;66,02;67,253;64,811;58,95;34,088
2013;1;22;23;86,25;66,034;67,244;64,811;58,939;33,344
2013;1;23;0;86,56;65,516;67,324;65,48;58,949;32,513
2013;1;23;1;86,75;65,516;67,269;65,48;59,182;32,534
2013;1;23;2;87,06;65,516;67,041;65,186;59,429;32,791
2013;1;23;3;87,25;65,496;67,013;65,186;59,648;33,093
2013;1;23;4;87,31;65,494;66,927;65,186;59,819;33,408
2013;1;23;5;87,25;65,494;66,832;65,186;59,933;33,721
2013;1;23;6;86,62;65,454;66,798;65,186;59,987;34,023
2013;1;23;7;85,0;65,232;66,462;65,186;59,98;34,277
2013;1;23;8;83,88;65,214;66,325;65,186;59,912;34,478
2013;1;23;9;83,38;65,24;66,409;65,186;59,799;34,631
2013;1;23;10;83,19;65,258;66,58;65,186;59,665;34,741
2013;1;23;11;83,19;65,258;66,629;65,186;59,537;34,825
2013;1;23;12;83,06;65,258;66,64;65,186;59,429;34,89
2013;1;23;13;83,12;65,227;66,679;65,186;59,352;34,955
2013;1;23;14;83,62;65,305;66,845;65,221;59,309;35,029
2013;1;23;15;84,38;65,628;67,168;65,221;59,298;35,124
2013;1;23;16;85,56;66,039;67,687;64,534;59,313;35,242
2013;1;23;17;86,81;66,559;68,437;64,534;59,338;35,337
2013;1;23;18;87,44;66,559;68,614;64,811;59,363;35,351
2013;1;23;19;86,94;66,198;67,657;64,811;59,38;35,245
2013;1;23;20;86,31;66,034;67,537;64,811;59,382;34,995
2013;1;23;21;86,06;66,034;67,307;64,811;59,37;34,605
2013;1;23;22;85,88;66,034;67,298;64,811;59,35;34,062
2013;1;23;23;85,69;66,034;67,704;64,811;59,332;33,329
2013;1;24;0;85,75;65,516;67,356;64,15;59,328;32,543
2013;1;24;1;86,0;65,516;67,312;65,186;59,542;32,612
2013;1;24;2;86,25;65,516;67,087;65,186;59,757;32,9
2013;1;24;3;85,94;65,496;67,059;65,186;59,937;33,207
2013;1;24;4;85,56;65,494;66,93;65,186;60,062;33,509
2013;1;24;5;85,31;65,494;66,875;65,186;60,125;33,796
2013;1;24;6;84,69;65,454;66,788;65,186;60,128;34,063
2013;1;24;7;83,44;65,2;66,121;65,186;60,078;34,312
2013;1;24;8;82,56;65,2;66,155;65,186;59,975;34,508
2013;1;24;9;82,19;65,226;66,228;65,186;59,837;34,676
2013;1;24;10;82,06;65,226;66,257;65,186;59,684;34,804
2013;1;24;11;81,94;65,258;66,619;65,186;59,542;34,901
2013;1;24;12;81,81;65,258;66,671;65,186;59,428;34,993
2013;1;24;13;81,44;65,227;66,624;65,186;59,354;35,094
2013;1;24;14;80,94;65,305;66,77;65,221;59,321;35,209
2013;1;24;15;80,75;65,628;67,041;65,221;59,327;35,341
2013;1;24;16;81,12;66,039;67,433;65,186;59,36;35,447
2013;1;24;17;82,5;66,559;68,22;65,186;59,401;35,497
2013;1;24;18;84,31;66,559;68,141;65,186;59,435;35,457
2013;1;24;19;84,81;66,198;66,996;65,186;59,452;35,301
2013;1;24;20;85,38;66,02;66,903;65,186;59,448;35,039
2013;1;24;21;85,88;66,02;67,008;65,186;59,429;34,641
2013;1;24;22;86,44;66,02;67,065;65,186;59,407;34,061
2013;1;24;23;87,06;66,034;67,415;65,186;59,395;33,267
2013;1;25;0;87,56;65,516;67,273;66,4;59,406;32,403
2013;1;25;1;87,69;65,516;67,261;65,186;59,638;32,407
2013;1;25;2;87,62;65,516;66,99;65,186;59,867;32,651
2013;1;25;3;87,56;65,496;66,962;65,186;60,051;32,924
2013;1;25;4;87,56;65,494;66,876;65,186;60,182;33,221
2013;1;25;5;87,56;65,494;66,825;65,186;60,253;33,529
2013;1;25;6;87,12;65,454;66,737;65,186;60,267;33,837
2013;1;25;7;86,0;65,2;66,109;65,186;60,23;34,136
2013;1;25;8;85,56;65,2;66,143;65,186;60,146;34,39
2013;1;25;9;85,12;65,226;66,227;65,186;60,035;34,603
2013;1;25;10;84,94;65,24;66,231;65,186;59,917;34,766
2013;1;25;11;84,75;65,258;66,587;65,186;59,817;34,912
2013;1;25;12;84,5;65,258;66,69;65,186;59,75;35,016
2013;1;25;13;84,19;65,227;66,679;65,186;59,725;35,095
2013;1;25;14;84,19;65,305;66,831;65,186;59,738;35,168
2013;1;25;15;84,56;65,628;67,14;65,186;59,782;35,241
2013;1;25;16;85,19;66,039;67,533;65,186;59,846;35,29
2013;1;25;17;86,19;66,559;68,383;65,186;59,916;35,288
2013;1;25;18;86,88;66,559;68,26;65,186;59,971;35,209
2013;1;25;19;86,44;66,184;67,089;65,186;59,999;35,057
2013;1;25;20;85,62;66,02;66,991;65,186;59,999;34,812
2013;1;25;21;84,5;66,02;67,096;65,186;59,978;34,444
2013;1;25;22;83,5;66,02;67,071;65,186;59,953;33,897
2013;1;25;23;82,75;66,034;67,45;65,186;59,939;33,143
2013;1;26;0;82,31;65,516;67,263;65,48;59,958;32,332
2013;1;26;1;82,06;65,516;67,296;66,4;60,198;32,363
2013;1;26;2;81,75;65,516;67,025;66,4;60,434;32,65
2013;1;26;3;81,56;65,496;66,962;66,4;60,625;32,97
2013;1;26;4;82,12;65,494;66,876;66,4;60,752;33,29
2013;1;26;5;83,5;65,494;66,764;66,4;60,808;33,58
2013;1;26;6;84,44;65,435;66,388;65,186;60,794;33,834
2013;1;26;7;83,81;65,2;66,109;65,186;60,72;34,081
2013;1;26;8;83,62;65,289;65,105;65,186;60,591;34,275
2013;1;26;9;83,5;65,315;65,197;65,186;60,422;34,437
2013;1;26;10;83,31;65,226;66,016;65,186;60,241;34,548
2013;1;26;11;83,44;65,226;66,25;65,186;60,076;34,637
2013;1;26;12;83,81;65,258;66,617;65,186;59,949;34,71
2013;1;26;13;84,38;65,227;66,666;65,186;59,873;34,784
2013;1;26;14;85,0;65,305;66,819;65,186;59,845;34,869
2013;1;26;15;85,5;65,628;67,09;65,186;59,863;34,981
2013;1;26;16;85,88;66,039;67,483;65,186;59,911;35,094
2013;1;26;17;87,0;66,559;68,246;65,186;59,97;35,165
2013;1;26;18;88,12;66,592;67,851;65,186;60,02;35,151
2013;1;26;19;88,0;66,184;67,003;65,186;60,048;35,01
2013;1;26;20;87,62;66,139;66,018;65,186;60,055;34,73
2013;1;26;21;87,06;66,139;66,123;65,186;60,045;34,318
2013;1;26;22;86,62;66,139;66,113;65,186;60,027;33,728
2013;1;26;23;86,69;66,02;67,085;65,186;60,015;32,939
2013;1;27;0;87,0;65,516;66,853;65,48;60,025;32,01
2013;1;27;1;87,31;65,516;67,19;65,48;60,245;32,008
2013;1;27;2;87,62;65,516;67,057;65,48;60,46;32,259
2013;1;27;3;88,38;65,51;67,028;65,48;60,641;32,52
2013;1;27;4;88,81;65,509;66,882;65,48;60,774;32,788
2013;1;27;5;89,06;65,49;66,659;65,48;60,855;33,055
2013;1;27;6;88,81;65,422;66,382;65,48;60,88;33,321
2013;1;27;7;87,44;65,289;65,284;65,48;60,848;33,563
2013;1;27;8;86,31;65,289;65,098;65,186;60,762;33,754
2013;1;27;9;85,5;65,315;65,189;65,186;60,64;33,912
2013;1;27;10;85,31;65,315;65,383;65,186;60,498;34,015
2013;1;27;11;85,5;65,226;66,277;65,186;60,365;34,114
2013;1;27;12;85,69;65,24;66,318;65,186;60,259;34,2
2013;1;27;13;85,94;65,227;66,656;65,186;60,194;34,307
2013;1;27;14;86,25;65,305;66,826;65,186;60,174;34,433
2013;1;27;15;86,56;65,628;67,125;65,186;60,196;34,567
2013;1;27;16;87,0;66,039;67,518;65,186;60,246;34,674
2013;1;27;17;88,12;66,606;68,281;65,186;60,304;34,728
2013;1;27;18;89,25;66,634;67,956;65,186;60,358;34,708
2013;1;27;19;89,62;66,184;67,076;65,186;60,395;34,563
2013;1;27;20;90,0;66,139;66,162;65,186;60,416;34,295
2013;1;27;21;90,31;66,139;66,267;65,186;60,423;33,882
2013;1;27;22;90,56;66,02;67,138;65,186;60,424;33,299
2013;1;27;23;91,0;66,034;67,53;64,811;60,434;32,534
2013;1;28;0;91,38;65,516;67,313;66,4;60,472;31,655
2013;1;28;1;91,5;65,53;67,301;66,4;60,718;31,721
2013;1;28;2;91,5;65,53;66,997;66,4;60,959;32,091
2013;1;28;3;90,81;65,51;66,962;66,4;61,151;32,479
2013;1;28;4;89,69;65,494;66,876;66,4;61,281;32,832
2013;1;28;5;89,0;65,494;66,825;66,4;61,34;33,105
2013;1;28;6;88,31;65,454;66,788;66,4;61,334;33,338
2013;1;28;7;87,19;65,214;66,215;66,4;61,27;33,536
2013;1;28;8;86,19;65,2;66,207;66,4;61,158;33,721
2013;1;28;9;85,31;65,226;66,334;66,4;61,014;33,881
2013;1;28;10;84,88;65,24;66,338;65,186;60,86;34,034
2013;1;28;11;84,56;65,258;66,687;65,186;60,719;34,197
2013;1;28;12;84,31;65,258;66,747;65,186;60,608;34,354
2013;1;28;13;84,25;65,227;66,736;65,641;60,534;34,51
2013;1;28;14;84,5;65,305;66,926;65,186;60,499;34,655
2013;1;28;15;85,06;65,628;67,316;65,186;60,498;34,797
2013;1;28;16;85,81;66,039;67,724;65,186;60,526;34,926
2013;1;28;17;86,69;66,559;68,506;65,186;60,566;34,997
2013;1;28;18;87,31;66,559;68,409;65,186;60,602;34,984
2013;1;28;19;87,19;66,198;67,531;65,186;60,623;34,837
2013;1;28;20;87,06;66,034;67,203;65,186;60,627;34,566
2013;1;28;21;86,81;66,034;67,379;64,811;60,619;34,15
2013;1;28;22;86,62;66,034;67,298;64,811;60,611;33,577
2013;1;28;23;86,38;66,034;67,139;65,694;60,61;32,818
2013;1;29;0;86,25;65,516;66,782;66,4;60,624;31,891
2013;1;29;1;86,31;65,516;66,831;66,4;60,83;31,917
2013;1;29;2;86,5;65,516;66,606;66,4;61,023;32,183
2013;1;29;3;86,5;65,496;66,578;66,4;61,173;32,477
2013;1;29;4;86,31;65,494;66,492;66,4;61,274;32,795
2013;1;29;5;86,06;65,494;66,44;66,4;61,323;33,127
2013;1;29;6;85,56;65,435;66,182;66,4;61,313;33,447
2013;1;29;7;83,88;65,2;65,687;66,4;61,245;33,734
2013;1;29;8;82,88;65,289;64,871;65,641;61,121;33,972
2013;1;29;9;82,5;65,315;64,928;65,641;60,958;34,154
2013;1;29;10;82,62;65,226;65,771;65,641;60,782;34,284
2013;1;29;11;82,62;65,24;65,813;65,641;60,619;34,404
2013;1;29;12;82,44;65,258;66,178;65,641;60,49;34,53
2013;1;29;13;82,12;65,227;66,227;65,641;60,408;34,683
2013;1;29;14;81,56;65,305;66,362;65,641;60,376;34,865
2013;1;29;15;80,94;65,628;66,668;65,641;60,384;35,073
2013;1;29;16;80,56;66,039;67,06;65,641;60,424;35,259
2013;1;29;17;81,19;66,559;68,13;65,641;60,477;35,374
2013;1;29;18;82,5;66,559;68,105;65,641;60,531;35,4
2013;1;29;19;82,44;66,198;66,96;65,186;60,579;35,29
2013;1;29;20;82,19;66,02;66,905;65,186;60,618;35,046
2013;1;29;21;82,06;66,02;66,817;65,186;60,648;34,645
2013;1;29;22;82,0;66,02;66,807;65,186;60,673;34,072
2013;1;29;23;82,25;66,02;67,066;65,186;60,703;33,3
2013;1;30;0;82,62;65,516;65,955;66,4;60,756;32,438
2013;1;30;1;82,94;65,516;65,958;66,4;61,023;32,534
2013;1;30;2;83,12;65,516;65,648;66,4;61,28;32,908
2013;1;30;3;83,19;65,496;65,589;66,4;61,491;33,299
2013;1;30;4;84,38;65,494;65,471;66,4;61,623;33,62
2013;1;30;5;85,88;65,462;65,039;66,4;61,657;33,826
2013;1;30;6;86,75;65,422;64,955;66,4;61,608;33,992
2013;1;30;7;86,12;65,289;63,889;66,4;61,504;34,159
2013;1;30;8;85,38;65,289;63,724;66,4;61,35;34,31
2013;1;30;9;84,75;65,315;63,85;66,4;61,165;34,427
2013;1;30;10;84,0;65,315;63,97;65,641;60,974;34,517
2013;1;30;11;83,19;65,226;64,798;65,641;60,805;34,638
2013;1;30;12;82,44;65,24;64,867;65,641;60,677;34,779
2013;1;30;13;81,5;65,227;65,193;65,641;60,6;34,928
2013;1;30;14;80,81;65,305;65,412;65,641;60,574;35,083
2013;1;30;15;80,5;65,628;65,753;65,641;60,595;35,227
2013;1;30;16;80,25;66,039;66,152;65,641;60,651;35,366
2013;1;30;17;80,81;66,559;67,253;65,641;60,721;35,471
2013;1;30;18;81,12;66,546;66,83;65,641;60,786;35,477
2013;1;30;19;80,31;66,303;65,269;66,4;60,837;35,351
2013;1;30;20;79,56;66,117;65,216;65,32;60,869;35,089
2013;1;30;21;79,06;66,092;65,251;66,114;60,882;34,682
2013;1;30;22;79,0;66,064;65,014;66,114;60,885;34,164
2013;1;30;23;79,12;66,064;65,235;66,114;60,886;33,514
2013;1;31;0;79,31;65,504;65,315;66,4;60,904;32,707
2013;1;31;1;79,75;65,504;65,485;66,4;61,131;32,82
2013;1;31;2;79,62;65,518;65,248;66,4;61,337;33,114
2013;1;31;3;79,5;65,484;65,146;66,4;61,501;33,441
2013;1;31;4;79,62;65,464;65,008;65,614;61,615;33,807
2013;1;31;5;79,62;65,464;65,101;65,614;61,687;34,22
2013;1;31;6;80,12;65,55;64,419;65,614;61,726;34,631
2013;1;31;7;78,81;65,27;64,103;65,614;61,734;34,967
2013;1;31;8;76,69;65,27;64,032;65,614;61,713;35,247
2013;1;31;9;75,69;65,296;63,73;65,614;61,666;35,447
2013;1;31;10;74,75;65,296;63,823;65,32;61,595;35,521
2013;1;31;11;74,56;65,296;63,953;65,32;61,499;35,502
2013;1;31;12;74,75;65,207;64,746;65,32;61,392;35,503
2013;1;31;13;75,12;65,133;65,081;65,32;61,304;35,557
2013;1;31;14;75,31;65,211;65,233;65,32;61,25;35,654
2013;1;31;15;75,44;65,534;65,565;65,32;61,232;35,771
2013;1;31;16;75,56;65,945;65,986;65,32;61,254;35,901
2013;1;31;17;75,44;66,466;67,0;65,32;61,307;35,987
2013;1;31;18;76,56;66,466;66,811;66,4;61,375;35,992
2013;1;31;19;75,75;66,091;65,922;66,4;61,454;35,892
2013;1;31;20;75,0;66,045;65,312;66,4;61,534;35,688
2013;1;31;21;75,0;66,065;65,499;66,4;61,611;35,346
2013;1;31;22;75,69;66,065;65,524;66,4;61,688;34,829
2013;1;31;23;77,0;65,947;66,107;66,4;61,768;34,09
2013;2;1;0;78,5;65,504;66,966;64,25;61,862;33,132
2013;2;1;1;80,19;65,518;67,261;64,25;61,826;32,718
2013;2;1;2;82,12;65,516;67,039;64,25;61,558;33,062
2013;2;1;3;83,75;65,496;67,0;64,25;61,14;33,418
2013;2;1;4;84,56;65,494;66,898;64,51;60,653;33,696
2013;2;1;5;84,75;65,494;66,818;64,51;60,137;33,874
2013;2;1;6;84,25;65,422;66,552;64,51;59,615;34,036
2013;2;1;7;82,19;65,2;66,232;64,51;59,094;34,212
2013;2;1;8;80,88;65,27;65,266;64,25;58,576;34,311
2013;2;1;9;79,69;65,296;65,349;64,25;58,069;34,351
2013;2;1;10;78,56;65,207;66,142;64,626;57,584;34,349
2013;2;1;11;77,56;65,207;66,226;64,626;57,13;34,356
2013;2;1;12;77,19;65,239;66,485;64,626;56,722;34,395
2013;2;1;13;77,12;65,133;66,508;64,626;56,373;34,466
2013;2;1;14;77,19;65,23;66,728;64,626;56,09;34,557
2013;2;1;15;77,5;65,607;67,019;64,626;55,872;34,66
2013;2;1;16;77,94;66,039;67,451;64,626;55,702;34,759
2013;2;1;17;78,56;66,559;68,204;64,626;55,533;34,822
2013;2;1;18;80,25;66,538;68,177;64,626;55,377;34,792
2013;2;1;19;80,44;66,176;67,414;64,626;55,231;34,67
2013;2;1;20;80,56;66,034;67,351;64,626;55,08;34,41
2013;2;1;21;80,5;66,02;67,243;64,626;54,918;33,997
2013;2;1;22;80,56;66,02;67,204;64,626;54,746;33,385
2013;2;1;23;80,88;65,999;67,25;64,626;54,575;32,548
2013;2;2;0;81,25;65,516;67,338;64,25;54,422;31,405
2013;2;2;1;81,44;65,516;67,309;64,25;54,663;31,561
2013;2;2;2;81,62;65,516;67,017;64,25;54,937;31,946
2013;2;2;3;81,88;65,496;67,026;64,25;55,132;32,347
2013;2;2;4;82,0;65,494;66,925;64,25;55,31;32,744
2013;2;2;5;82,0;65,494;66,848;64,25;55,471;33,135
2013;2;2;6;81,5;65,572;66,1;64,25;55,604;33,512
2013;2;2;7;78,94;65,083;65,268;64,25;55,701;33,912
2013;2;2;8;77,5;65,065;65,077;64,25;55,754;34,327
2013;2;2;9;76,69;65,09;65,16;64,25;55,768;34,763
2013;2;2;10;76,06;65,136;65,346;64,25;55,726;35,126
2013;2;2;11;75,62;65,136;65,349;64,25;55,691;35,312
2013;2;2;12;75,44;65,136;65,371;64,25;55,686;35,434
2013;2;2;13;75,5;65,133;66,283;64,293;55,731;35,563
2013;2;2;14;75,81;65,211;66,418;64,196;55,587;35,061
2013;2;2;15;76,62;65,534;66,685;64,196;55,386;35,089
2013;2;2;16;76,88;65,945;67,13;64,221;55,184;35,07
2013;2;2;17;77,31;66,466;67,827;64,196;54,987;35,014
2013;2;2;18;78,94;66,572;67,227;64,626;54,787;34,883
2013;2;2;19;79,56;66,211;66,632;64,626;54,786;35,348
2013;2;2;20;79,88;66,099;66,639;64,626;54,852;35,128
2013;2;2;21;80,44;66,099;66,726;64,626;54,914;34,796
2013;2;2;22;81,31;66,099;66,738;64,626;54,952;34,3
2013;2;2;23;82,19;66,099;66,781;64,626;54,969;33,678
2013;2;3;0;82,94;65,698;66,477;64,25;54,988;33,097
2013;2;3;1;83,38;65,698;66,384;64,25;55,387;33,198
2013;2;3;2;83,75;65,698;66,099;64,25;55,798;33,443
2013;2;3;3;84,38;65,678;66,097;64,25;56,142;33,66
2013;2;3;4;85,06;65,677;65,989;64,25;56,41;33,879
2013;2;3;5;85,19;65,677;65,968;64,51;56,625;34,139
2013;2;3;6;84,19;65,572;65,877;64,51;56,775;34,472
2013;2;3;7;82,12;65,083;65,402;64,51;56,858;34,846
2013;2;3;8;79,44;65,083;65,377;64,51;56,877;35,083
2013;2;3;9;76,12;65,109;65,467;64,25;56,843;35,281
2013;2;3;10;74,38;65,136;65,384;64,25;56,716;35,423
2013;2;3;11;74,06;65,136;65,384;64,25;56,589;35,552
2013;2;3;12;73,56;65,136;65,393;64,51;56,497;35,663
2013;2;3;13;73,19;65,095;65,359;64,626;56,462;35,752
2013;2;3;14;73,5;65,173;65,48;64,626;56,462;35,807
2013;2;3;15;74,44;65,496;66,137;64,626;56,457;35,789
2013;2;3;16;75,81;65,956;66,837;64,626;56,418;35,771
2013;2;3;17;77,12;66,572;67,596;64,626;56,357;35,809
2013;2;3;18;80,0;66,625;67,574;64,626;56,275;35,804
2013;2;3;19;81,62;66,286;67,011;64,626;56,167;35,74
2013;2;3;20;82,44;66,152;66,972;64,626;56,042;35,596
2013;2;3;21;83,12;66,099;66,779;64,626;55,906;35,336
2013;2;3;22;83,62;66,099;66,738;64,626;55,774;34,935
2013;2;3;23;83,88;66,099;66,719;64,626;55,661;34,129
2013;2;4;0;84,25;65,698;66,471;64,25;55,59;33,144
2013;2;4;1;84,69;65,698;66,398;64,25;55,917;33,086
2013;2;4;2;85,06;65,698;66,141;64,25;56,263;33,26
2013;2;4;3;85,5;65,678;66,085;64,25;56,556;33,409
2013;2;4;4;85,81;65,677;65,99;64,25;56,741;33,546
2013;2;4;5;85,75;65,677;65,948;64,25;56,875;33,689
2013;2;4;6;86,06;65,572;65,86;64,25;56,948;33,854
2013;2;4;7;85,06;65,065;65,069;64,25;56,959;34,033
2013;2;4;8;85,0;65,051;65,301;64,25;56,912;34,193
2013;2;4;9;85,0;65,207;66,162;64,25;56,804;34,28
2013;2;4;10;84,81;65,207;66,229;64,25;56,615;34,323
2013;2;4;11;85,25;65,239;66,433;64,25;56,395;34,367
2013;2;4;12;85,5;65,239;66,536;64,626;56,171;34,461
2013;2;4;13;85,62;65,152;66,651;64,626;55,97;34,733
2013;2;4;14;85,69;65,305;66,84;64,626;55,798;34,671
2013;2;4;15;85,94;65,628;67,111;64,626;55,662;34,625
2013;2;4;16;86,38;66,039;67,504;64,626;55,556;34,618
2013;2;4;17;87,38;66,559;68,337;64,626;55,468;34,622
2013;2;4;18;88,38;66,606;68,315;63,966;55,386;34,416
2013;2;4;19;89,06;66,184;67,21;63,966;55,295;34,398
2013;2;4;20;89,56;66,153;66,522;63,054;55,188;34,255
2013;2;4;21;90,06;66,153;66,511;63,054;55,062;33,771
2013;2;4;22;90,38;66,153;66,501;63,054;54,924;33,05
2013;2;4;23;90,5;66,035;67,272;63,054;54,79;32,103
2013;2;5;0;90,44;65,53;67,052;62,866;54,684;31,064
2013;2;5;1;90,5;65,53;67,267;63,59;54,976;31,05
2013;2;5;2;90,5;65,53;66,996;63,59;55,217;31,284
2013;2;5;3;90,0;65,51;66,968;63,59;55,42;31,495
2013;2;5;4;89,38;65,509;66,882;63,59;55,587;31,672
2013;2;5;5;88,75;65,509;66,83;63,59;55,707;31,854
2013;2;5;6;88,19;65,435;66,577;63,59;55,78;32,095
2013;2;5;7;86,88;65,2;66,283;63,054;55,807;32,363
2013;2;5;8;86,12;65,2;66,317;63,054;55,787;32,691
2013;2;5;9;85,31;65,226;66,401;63,054;55,727;33,106
2013;2;5;10;84,62;65,226;66,406;63,876;55,641;33,406
2013;2;5;11;84,44;65,258;66,646;63,876;55,542;33,58
2013;2;5;12;84,81;65,258;66,706;64,626;55,415;33,775
2013;2;5;13;85,25;65,227;66,695;64,429;55,295;34,016
2013;2;5;14;85,88;65,305;66,847;64,429;55,207;34,255
2013;2;5;15;86,56;65,628;67,119;64,429;55,147;34,396
2013;2;5;16;87,69;66,039;67,563;63,769;55,11;34,431
2013;2;5;17;89,31;66,559;68,406;63,966;55,082;34,308
2013;2;5;18;90,88;66,559;68,327;63,054;55,044;34,122
2013;2;5;19;91,56;66,184;67,278;63,054;54,982;33,888
2013;2;5;20;91,31;66,02;67,201;63,054;54,899;33,595
2013;2;5;21;90,94;66,02;67,347;63,054;54,801;33,196
2013;2;5;22;91,0;66,02;67,402;62,903;54,695;32,624
2013;2;5;23;91,38;66,034;67,646;62,903;54,602;31,823
2013;2;6;0;91,31;65,516;67,422;63,054;54,548;30,826
2013;2;6;1;91,19;65,516;67,378;63,054;54,813;30,954
